East,North,Elevation,bo,cpy,py,alte,mine,dom,ug
156560.332,92212.06109,3218.87,0.017,0.772,1.6540000000000001,BTK,BN,3,4
156563.6546,92206.91776,3163.42,0.223,0.6729999999999999,0.5770000000000001,BTK,BN,3,4
156567.5257,92200.70849,3100.81,0.23,0.731,0.273,BTK,BN,3,4
156570.7517,92195.5341,3048.94,0.20600000000000002,0.945,0.281,BTK,BN,3,4
156573.9776,92190.35971,2993.48,0.040999999999999995,1.149,0.36200000000000004,BTK,BN,3,4
156575.268,92188.28996000001,2972.01,0.066,0.884,0.282,BTK,BN,3,4
156577.4624,92184.02621,2934.43,0.025,1.053,1.114,BTK,CPY,3,3
156580.6883,92178.85182000001,2877.18,0.016,0.6890000000000001,0.294,BTK,CPY,3,3
156581.8821,92176.75101,2853.91,0.083,0.667,0.046,BTK,BN,3,4
156584.1731,92172.51832,2818.13,0.009000000000000001,0.802,0.096,BTK,CPY,3,3
156586.5607,92168.31668999999,2775.18,0.111,1.14,0.58,BTK,CPY,3,3
156589.4968,92163.04913,2721.51,0.015,0.9259999999999999,0.802,BTK,CPY,3,3
156579.0946,92032.9866,3337.12,0.0,0.639,5.447,SCL,CPY,3,2
156578.7392,92034.11465,3315.54,0.006,0.772,3.096,SCL,CPY,3,2
156578.1906,92035.18059,3279.57,0.0,1.188,1.9069999999999998,SCL,CPY,3,2
156577.0278,92038.53369,3207.63,0.037000000000000005,1.9269999999999998,0.745,BTK,CPY,3,3
156576.3169,92040.7898,3164.47,0.07200000000000001,0.9359999999999999,1.047,BTK,CPY,3,3
156575.5095,92043.01484,3106.92,0.10400000000000001,0.8079999999999999,0.687,BTK,CPY,3,3
156575.4129,92042.98378,3088.93,0.11900000000000001,1.284,0.076,BTK,CPY,3,3
156574.7987,92045.27095,3049.36,0.209,0.648,0.5539999999999999,BTK,BN,3,4
156574.1845,92047.55811,2991.81,0.131,0.546,0.5329999999999999,BTK,BN,3,4
156573.8291,92048.68616,2973.82,0.13699999999999998,0.961,0.214,BTK,BN,3,4
156573.4737,92049.81422,2934.25,0.019,0.9079999999999999,1.07,BTK,CPY,3,3
156573.0526,92052.1635,2876.69,0.002,0.5920000000000001,0.7909999999999999,BTK,CPY,3,3
156572.8904,92053.35367000001,2858.7,0.0,0.912,0.583,BTK,CPY,3,3
156572.7282,92054.54384,2819.13,0.0,0.652,0.674,BTK,CPY,3,3
156572.5003,92056.95522999999,2757.97,0.013000000000000001,3.656,0.92,HOR,CPY,3,2
156572.369,92059.39769,2704.01,0.0,0.765,4.3919999999999995,HOR,CPY,3,2
156669.7467,92304.3894,3567.48,0.0,0.993,1.129,SCL,CPY,3,2
156671.4234,92302.44387999999,3509.95,0.0,0.98,1.305,SCL,CPY,3,2
156673.8419,92299.49454,3452.45,0.0,1.3630000000000002,0.611,SCL,CPY,3,2
156676.2914,92297.79748,3394.97,0.09,1.145,1.821,SCL,BN,3,2
156679.1929,92295.00343,3337.51,0.071,1.518,0.198,BTK,CPY,3,3
156681.9978,92292.17832,3280.06,0.31,0.478,0.272,BTK,BN,3,4
156685.6411,92288.38045,3206.46,0.457,0.861,0.145,BTK,BN,3,4
156687.7042,92286.55916,3165.17,0.434,0.47600000000000003,0.22899999999999998,BTK,BN,3,4
156690.6057,92283.76511000001,3105.94,0.231,0.92,0.45799999999999996,BTK,BN,3,4
156692.0893,92281.75747000001,3080.8,0.44299999999999995,0.601,0.062,BTK,BN,3,4
156693.8626,92279.84301,3048.51,0.275,0.41700000000000004,0.235,BTK,BN,3,4
156697.6991,92276.10725,2980.36,0.063,1.297,0.33899999999999997,BTK,BN,3,4
156700.3108,92273.22003,2933.72,0.135,0.929,0.322,BTK,BN,3,4
156703.3089,92270.45702999999,2876.32,0.013000000000000001,0.941,1.176,BTK,CPY,3,3
156704.7924,92268.44939,2851.2,0.0,0.8029999999999999,0.609,BTK,CPY,3,3
156709.2741,92263.67876,2761.5,0.0,0.669,0.532,BTK,CPY,3,3
156710.7577,92261.67112,2732.78,0.0,1.3030000000000002,1.68,BTK,CPY,3,3
156712.2412,92259.66348999999,2704.07,0.001,0.843,1.0979999999999999,BTK,CPY,3,3
156737.1759,91931.00912999999,3266.86,0.0,1.104,3.458,SCL,CPY,3,2
156735.7232,91934.26905,3247.26,0.0,1.569,3.157,SCL,CPY,3,2
156732.1728,91941.82377999999,3193.82,0.0,1.022,0.8740000000000001,BTK,CPY,3,3
156728.5568,91950.59973999999,3133.25,0.0,1.186,0.7140000000000001,BTK,CPY,3,3
156725.103,91958.18552,3078.04,0.228,0.88,0.212,BTK,BN,3,4
156721.1972,91966.8683,3017.52,0.081,0.738,0.297,BTK,BN,3,4
156717.1948,91975.52003,2960.55,0.003,0.41200000000000003,0.426,BTK,CPY,3,3
156715.549,91978.71783,2939.19,0.006,0.79,0.631,BTK,BN,3,4
156713.258,91982.95052,2905.35,0.165,0.6,0.141,BTK,BN,3,4
156710.063,91989.3772,2860.82,0.006,2.14,0.19699999999999998,HOR,CPY,3,2
156705.3188,91999.03274,2789.58,0.094,1.8359999999999999,1.084,SKR,CPY,3,2
156702.8656,92004.45559,2753.94,0.0,2.678,1.982,SKR,CPY,3,2
156850.8541,92172.54581,3445.85,0.001,0.94,1.22,SCL,CPY,3,2
156851.9823,92171.66622,3366.67,0.006,0.8109999999999999,1.065,BTK,CPY,3,3
156852.3686,92171.79045,3334.27,0.009000000000000001,1.808,0.37799999999999995,BTK,CPY,3,3
156852.6584,92171.88363,3309.08,0.0,1.169,0.18,BTK,CPY,3,3
156853.4968,92170.91087,3251.49,0.3,0.693,0.18,BTK,BN,3,4
156853.7866,92171.00404,3215.49,0.052000000000000005,2.208,0.325,BTK,CPY,3,3
156854.2386,92169.90705,3193.89,0.251,1.006,0.251,BTK,BN,3,4
156854.7215,92170.06234,3136.3,0.086,0.6459999999999999,0.18899999999999997,BTK,BN,3,4
156855.3667,92169.02746,3103.91,0.415,0.607,0.26,BTK,BN,3,4
156855.5599,92169.08958,3078.71,0.16399999999999998,1.12,0.059000000000000004,BTK,BN,3,4
157054.0442,91891.26887,3206.89,0.20199999999999999,0.8059999999999999,0.053,SCL,CPY,3,2
157052.9395,91900.85235,3099.19,0.002,1.4909999999999999,0.6509999999999999,BTK,CPY,3,3
157052.7426,91904.51603,3048.93,0.0,1.193,0.565,BTK,CPY,3,3
157052.2869,91909.33882,2991.48,0.049,1.167,0.309,BTK,CPY,3,3
157051.6033,91916.57301000001,2905.31,0.013000000000000001,2.779,1.8419999999999999,SKR,CPY,3,2
157051.4721,91919.01547,2873.0,0.003,1.682,0.257,ANH,CPY,3,2
157050.916,91927.53300000001,2768.84,0.0,1.219,0.157,ANH,CPY,3,2
157165.2408,92005.2898,3307.77,0.0,0.42200000000000004,1.591,SCL,CPY,3,2
157164.6265,92007.57697000001,3250.19,0.0,0.897,1.135,SCL,CPY,3,2
157164.2711,92008.70502000001,3221.4,0.001,1.1909999999999998,0.818,BTK,CPY,3,3
157164.3677,92008.73608,3192.61,0.0,1.278,0.348,BTK,CPY,3,3
157163.881,92012.30659,3099.05,0.0,1.3319999999999999,0.754,BTK,CPY,3,3
157163.5256,92013.43463999999,3050.48,0.081,1.203,0.326,BTK,CPY,3,3
157163.2012,92015.81498,2980.3,0.17,2.001,0.475,BTK,CPY,3,3
157163.0389,92017.00515,2933.52,0.156,1.5959999999999999,0.523,BTK,CPY,3,3
157162.5213,92019.32337,2868.75,0.0,1.528,0.2,BTK,CPY,3,3
157162.0037,92021.64159,2811.17,0.0,1.706,0.363,BTK,CPY,3,3
157161.8414,92022.83176,2760.79,0.0,1.005,0.612,BTK,CPY,3,3
157161.6792,92024.02192999999,2735.6,0.015,1.515,0.159,BTK,CPY,2,1
157161.7758,92024.05299,2703.21,0.0,2.6489999999999996,2.105,SKR,CPY,2,1
157271.7179,92168.72884,3423.5,0.001,1.097,2.481,SCL,CPY,3,2
157271.7489,92169.98113,3313.7,0.057,1.4569999999999999,0.264,BTK,CPY,3,3
157271.9421,92170.04324,3250.7,0.006999999999999999,1.8530000000000002,0.818,BTK,CPY,3,3
157272.0387,92170.0743,3212.9,0.009000000000000001,1.5759999999999998,0.46299999999999997,BTK,CPY,3,3
157272.1353,92170.10536,3193.1,0.033,1.7719999999999998,0.371,BTK,CPY,3,3
157271.973,92171.29552999999,3135.51,0.19699999999999998,2.0780000000000003,0.243,BTK,BN,3,4
157272.0696,92171.32659,3094.11,0.39299999999999996,2.779,0.322,BTK,BN,3,4
157272.2628,92171.3887,3020.31,0.045,0.716,0.342,BTK,BN,3,4
157271.9074,92172.51676,2975.31,0.165,0.735,0.311,BTK,CPY,3,3
157272.00400000002,92172.54781,2905.11,0.011000000000000001,0.787,0.912,BTK,CPY,2,1
157272.1006,92172.57887,2856.51,0.005,2.106,0.517,BTK,CPY,2,1
157272.1972,92172.60992999999,2789.91,0.0,1.12,2.7039999999999997,BTK,CPY,2,1
157272.2938,92172.64099,2748.51,0.001,1.3330000000000002,1.685,BTK,CPY,2,1
158342.9039,91957.83479,3447.34,0.009000000000000001,0.946,5.877000000000001,FIL,CPY,2,1
158339.8018,91968.01832,3321.68,0.0,1.1909999999999998,3.425,BTK,CPY,2,1
158337.2173,91975.88363,3210.36,0.0,1.239,6.617000000000001,BTK,CPY,2,1
158334.4706,91984.93911,3091.84,0.008,1.214,0.684,SCL,CPY,1,1
158332.2415,91991.67637,2994.84,0.002,0.5820000000000001,4.9719999999999995,BTK,CPY,1,1
157289.6579,92781.99731,3733.14,0.001,0.847,0.64,SCL,CPY,3,2
157287.0697,92793.58842,3676.38,0.028999999999999998,0.8,0.991,SCL,CPY,3,2
157281.3757,92819.08886,3537.99,0.0,1.0959999999999999,0.205,BTK,CPY,3,3
157277.4278,92837.69675,3435.04,0.006999999999999999,1.385,0.114,BTK,CPY,3,3
157273.2211,92857.46376,3328.5,0.006,2.079,0.358,SCL,CPY,3,2
157268.5276,92880.80127000001,3197.06,0.001,1.0490000000000002,1.79,SCL,CPY,3,2
157857.6684,92175.7544,3571.29,0.002,1.7080000000000002,3.312,SCL,CPY,2,1
157777.2874,91939.95475,3313.77,0.0,0.9740000000000001,6.167000000000001,SCL,CPY,2,1
157778.1567,91940.23427,3194.98,0.003,1.06,4.013,BTK,CPY,2,1
157779.2849,91939.35469,3079.79,0.0,1.689,4.1930000000000005,POT,CPY,2,1
157779.961,91939.5721,2979.0,0.015,1.598,5.375,BTK,CPY,2,1
157781.0582,91937.44022,2863.81,0.01,1.7169999999999999,1.464,POT,CPY,2,1
157781.8,91936.4364,2759.43,0.001,0.725,4.816,SCL,CPY,2,1
157456.8204,92035.68512000001,3450.81,0.0,1.1540000000000001,2.801,SCL,CPY,3,2
157456.0129,92037.91017,3321.23,0.0,1.464,1.619,SCL,CPY,3,2
157455.1089,92040.10416,3206.05,0.004,1.1840000000000002,3.469,BTK,CPY,3,3
157454.3981,92042.36026,3098.08,0.001,1.621,1.193,BTK,CPY,2,1
157453.5907,92044.58531000001,2982.9,0.0,2.909,0.457,BTK,CPY,2,1
157452.7176,92048.03159,2871.33,0.004,3.532,0.271,POT,CPY,2,1
157452.2,92050.34981,2748.96,0.0,1.196,0.951,SCL,CPY,2,1
157343.5049,91882.47063,3095.71,0.0,1.685,1.0490000000000002,BTK,CPY,3,3
157343.5706,91881.2494,2980.51,0.0,1.012,1.65,BTK,CPY,3,3
157343.7328,91880.05924,2868.92,0.001,2.481,0.868,POT,CPY,2,1
157344.0882,91878.93118,2750.12,0.002,6.849,4.553999999999999,POT,CPY,2,1
157150.7766,92137.29546000001,3318.46,0.001,1.921,0.374,BTK,CPY,3,3
157149.5679,92154.29948,3200.61,0.465,1.754,0.06,BTK,BN,3,4
157149.2633,92169.1095,3089.88,0.32,1.389,0.311,BTK,BN,3,4
157149.059,92180.22477999999,3011.26,0.248,1.8630000000000002,0.386,BTK,BN,3,4
157148.8893,92188.86655,2950.48,0.139,0.9520000000000001,0.32299999999999995,BTK,CPY,3,3
157149.1679,92200.13712,2861.06,0.004,0.915,0.738,SCL,CPY,3,2
157149.6051,92213.94332,2750.17,0.0,1.237,2.158,BTK,CPY,2,1
157249.94,92303.35216000001,3564.52,0.0,0.782,1.527,SCL,CPY,3,2
157247.4521,92311.24852000001,3445.95,0.0,1.939,0.182,BTK,CPY,3,3
157244.7054,92320.304,3309.42,0.124,1.385,0.042,BTK,CPY,3,3
157242.7661,92327.13444,3205.22,0.6409999999999999,1.7080000000000002,0.05,BTK,CPY,3,3
157240.53699999998,92333.87169,3093.82,0.091,1.84,0.081,BTK,CPY,3,3
157238.0492,92341.76806,2971.64,0.0,1.067,0.619,BTK,CPY,3,3
157236.1755,92347.37727000001,2871.0,0.0,1.2819999999999998,2.99,SCL,CPY,2,1
157233.7533,92354.05241,2759.58,0.0,1.8769999999999998,3.737,SCL,CPY,2,1
156528.0428,92293.61137,3547.34,0.0,0.899,0.768,SCL,CPY,3,2
156525.9872,92287.98107000001,3205.39,0.501,0.489,0.153,BTK,BN,3,4
156525.4732,92286.57349,3104.61,0.355,0.754,0.032,BTK,BN,3,4
156525.1215,92283.97574,2982.23,0.17,1.031,0.125,BTK,CPY,3,3
156524.96300000002,92281.44011,2849.05,0.07400000000000001,0.912,0.136,BTK,CPY,3,3
156524.8045,92278.90448,2737.47,0.094,1.472,0.125,BTK,CPY,3,3
156914.5124,91898.5819,3214.04,0.0,1.386,0.5660000000000001,BTK,CPY,3,3
156912.3379,91915.27532999999,3088.88,0.016,1.364,0.28800000000000003,BTK,CPY,3,3
156910.8431,91928.46037,2981.58,0.009000000000000001,1.0290000000000001,0.113,BTK,CPY,3,3
156908.7652,91945.18485,2852.81,0.002,1.795,0.223,POT,CPY,3,3
156907.2048,91959.59112000001,2738.31,0.0,5.145,1.739,SKR,CPY,3,2
156644.738,91738.54135,3079.11,0.0,0.7070000000000001,5.607,SCL,CPY,3,2
156644.7727,91736.06784,2967.53,0.0,1.6480000000000001,1.399,HOR,CPY,3,2
156278.1393,92134.99075,3530.38,0.0,1.038,1.5719999999999998,SCL,CPY,3,2
156277.0384,92140.84842000001,3473.05,0.0,0.631,2.467,SCL,CPY,3,2
156273.218,92160.73966,3286.68,0.304,1.123,0.015,BTK,CPY,3,3
156271.8583,92167.75644,3214.98,0.418,1.454,0.040999999999999995,BTK,CPY,3,3
156269.2045,92180.56878,3089.51,0.375,0.385,0.11800000000000001,BTK,CPY,3,3
156266.8094,92192.222,2971.19,0.429,0.44799999999999995,0.046,BTK,BN,3,4
156264.3179,92203.84417000001,2849.23,0.11900000000000001,0.7170000000000001,0.032,BTK,CPY,3,3
156262.6683,92210.76778,2770.3,0.003,1.4780000000000002,0.204,BTK,CPY,3,3
156099.8021,92266.48275,3441.93,0.038,1.175,0.6509999999999999,POT,CPY,3,3
156099.3736,92276.28362,3423.97,0.10400000000000001,1.1320000000000001,2.109,BTK,CPY,3,3
156097.6361,92306.78325,3365.27,0.35600000000000004,0.927,0.511,BTK,BN,3,4
156096.7519,92321.40693,3337.59,0.39399999999999996,1.054,0.051,BTK,BN,3,4
156092.7248,92387.19792,3213.81,0.36200000000000004,0.784,0.069,BTK,BN,3,4
156089.9409,92433.5114,3125.86,0.297,0.746,0.023,BTK,BN,3,4
156088.4004,92460.34734,3073.74,0.158,1.168,0.08,BTK,BN,3,4
156087.0914,92481.0461,3034.65,0.005,1.069,3.727,BTK,CPY,3,3
156462.7402,92020.42073,3439.73,0.0,0.99,1.5190000000000001,BTK,CPY,3,3
156459.9476,92043.12713,3308.0,0.0,1.042,1.6580000000000001,BTK,CPY,3,3
156457.3371,92077.07303,3097.79,0.145,1.105,0.105,BTK,CPY,3,3
156456.5768,92096.70585,2969.47,0.245,0.682,0.079,BTK,BN,3,4
156455.9167,92112.64392,2869.58,0.307,0.40700000000000003,0.017,BTK,BN,3,4
156455.2604,92124.8562,2787.51,0.099,1.27,0.158,BTK,CPY,3,3
156454.8975,92133.43585,2730.43,0.002,0.879,0.324,BTK,CPY,3,3
156285.3191,92751.01106,3503.53,0.428,0.838,0.11699999999999999,BTK,BN,3,4
156284.8943,92757.08614,3431.72,0.063,1.6280000000000001,0.154,POT,CPY,3,3
156284.7247,92765.72791,3327.61,0.679,0.46299999999999997,0.04,BTK,BN,3,4
156284.8448,92774.46285,3216.31,0.848,0.73,0.04,BTK,BN,3,4
156564.0734,91561.04007999999,3010.2,0.017,0.759,15.335999999999999,HOR,CPY,3,2
156572.1488,91569.84829,2859.61,0.002,0.628,5.922999999999999,SKR,CPY,3,2
156578.1994,91574.27848,2755.62,0.0,0.856,16.52,HOR,CPY,3,2
157856.3457,92533.12055,3668.98,0.002,1.212,4.453,SCL,CPY,2,1
157854.2801,92569.72632,3588.93,0.003,1.558,2.21,SCL,CPY,2,1
157852.3842,92597.69032000001,3525.45,0.001,1.27,1.229,SCL,CPY,2,1
157849.0554,92641.34392999999,3426.7,0.009000000000000001,1.3840000000000001,1.29,SCL,CPY,2,1
157846.7582,92684.08688999999,3331.11,0.013999999999999999,0.82,3.6319999999999997,SCL,CPY,2,1
157846.1762,92718.68502,3248.8,0.0,0.857,5.207000000000001,SCL,CPY,2,1
157081.1652,93116.2318,3555.51,0.098,1.297,0.326,BTK,CPY,3,3
157077.4538,93156.03537,3445.72,0.01,1.23,0.205,BTK,CPY,3,3
157074.6043,93203.57007,3308.24,0.0,0.9940000000000001,1.75,SCL,CPY,3,2
155992.5135,92787.30743,3638.93,0.057999999999999996,1.127,0.624,SCL,CPY,3,2
155983.1576,92835.23474,3528.51,0.551,0.287,0.011000000000000001,BTK,BN,3,4
155974.7714,92879.74682999999,3427.93,0.22,1.097,1.3840000000000001,POT,BN,3,4
155966.9957,92925.69756,3320.48,0.22899999999999998,0.879,0.109,BTK,BN,3,4
156975.9948,92191.66377999999,3401.36,0.0,1.2409999999999999,0.632,SCL,CPY,3,2
156965.5392,92276.50744,3090.11,0.649,0.867,0.017,BTK,BN,3,4
156962.894,92312.92686,2960.81,0.0,1.14,0.276,BTK,CPY,3,3
156961.4154,92342.26737,2856.11,0.001,0.992,0.35600000000000004,BTK,CPY,3,3
156960.0643,92372.89124,2755.27,0.001,1.067,1.36,BTK,CPY,3,3
157821.3644,92342.97697,3653.63,0.001,0.847,3.7039999999999997,SCL,CPY,2,1
157819.0425,92345.95737,3596.16,0.0,1.251,4.0360000000000005,SCL,CPY,2,1
157816.6239,92348.90671,3538.69,0.005,1.058,1.113,SCL,CPY,2,1
157814.0122,92351.79394,3481.23,0.001,1.254,2.1319999999999997,SCL,CPY,2,1
157812.3664,92354.99175,3423.74,0.0,1.517,1.636,BTK,CPY,2,1
157810.5584,92359.37972000001,3364.46,0.0,2.182,0.708,SCL,CPY,2,1
157809.1058,92362.63965,3308.76,0.0,1.845,1.636,SCL,CPY,2,1
157808.5572,92363.70559,3278.22,0.0,1.329,1.1440000000000001,SCL,CPY,2,1
157807.943,92365.99275,3251.26,0.013000000000000001,1.67,1.094,BTK,CPY,2,1
157807.4253,92368.31097,3209.93,0.0,1.229,1.656,SCL,CPY,2,1
157806.5833,92373.00953,3136.26,0.0,1.6340000000000001,2.591,BTK,CPY,2,1
157805.9034,92376.51792,3094.94,0.0,1.355,1.6909999999999998,BTK,CPY,2,1
157005.0402,93424.69946,3766.64,0.006999999999999999,0.7040000000000001,3.575,SCL,CPY,3,2
156997.1295,93476.81844,3649.8,0.11,0.473,0.772,BTK,CPY,3,3
156994.0781,93500.68395,3596.34,0.059000000000000004,0.809,0.39899999999999997,BTK,CPY,3,3
156991.4478,93522.20017000001,3547.87,0.032,0.826,0.649,SCL,CPY,3,2
156986.3767,93569.02053,3444.07,0.0,0.9590000000000001,1.264,SCL,CPY,3,2
156534.3731,92921.78185,3761.34,0.001,1.161,0.6709999999999999,SCL,CPY,3,2
156531.0741,92935.62906,3710.79,0.011000000000000001,0.474,0.079,SCL,CPY,3,2
156528.8413,92946.09212,3674.16,0.006999999999999999,1.7890000000000001,0.7140000000000001,POT,CPY,3,3
156527.8061,92950.72856,3654.96,0.125,0.726,0.264,BTK,BN,3,4
156521.6254,92979.79951,3551.94,0.0,1.6059999999999999,1.975,BTK,BN,3,4
156515.893,93011.49927,3436.65,0.0,2.24,0.475,BTK,BN,3,4
156510.3847,93044.51342,3317.92,0.01,1.681,0.214,BTK,BN,3,4
157056.1145,92366.50518,3043.27,0.5329999999999999,1.131,0.065,BTK,CPY,3,3
157043.3618,92397.18997,2977.94,0.624,0.769,0.037000000000000005,BTK,CPY,3,3
157019.4366,92456.58296,2854.45,0.0,1.206,1.515,BTK,CPY,3,3
157001.8393,92500.61803,2763.42,0.0,1.334,2.17,BTK,CPY,3,3
157343.3675,91729.61968999999,3080.56,0.0,0.9590000000000001,3.15,BTK,CPY,3,3
157344.2852,91681.46382,2966.06,0.003,0.65,3.948,BTK,CPY,3,3
157220.6203,92539.90636000001,3330.12,0.135,1.8019999999999998,0.13,BTK,BN,3,4
157224.4964,92561.02997999999,3209.27,0.13699999999999998,1.22,0.11900000000000001,BTK,CPY,3,3
157228.6313,92580.99448,3092.03,0.0,1.8769999999999998,0.365,BTK,CPY,3,3
157232.8665,92597.26424,2992.61,0.0,1.112,5.8420000000000005,FIL,CPY,3,2
156722.2844,92200.77619,3423.82,0.0,1.3969999999999998,1.229,BTK,CPY,3,3
156735.0445,92259.54164,3237.79,0.526,0.665,0.055999999999999994,BTK,BN,3,4
156739.3107,92277.06369,3182.83,0.28300000000000003,1.063,0.07200000000000001,BTK,BN,3,4
156747.9086,92310.88656,3080.02,0.34600000000000003,0.805,0.035,BTK,BN,3,4
156756.9896,92344.86472,2977.45,0.004,1.301,0.29100000000000004,BTK,CPY,3,3
156767.9677,92381.93755,2868.63,0.035,1.524,0.04,BTK,CPY,3,3
156780.2944,92423.17101,2757.04,0.0,2.58,0.526,BTK,CPY,3,3
156386.4826,92397.17401,2954.67,0.27,1.05,0.293,BTK,BN,3,4
156387.2517,92401.14828,2859.38,0.243,0.826,0.207,BTK,BN,3,4
156929.9895,91978.09827,3183.3,0.0,1.709,0.623,BTK,CPY,3,3
156945.8777,92000.5996,3090.66,0.171,1.906,0.061,BTK,CPY,3,3
156960.1276,92018.84713,3008.15,0.168,1.13,0.032,POT,CPY,3,3
156970.39,92030.8432,2949.63,0.374,1.703,0.047,BTK,BN,3,4
156988.2447,92051.49218,2849.81,0.039,0.9470000000000001,0.063,BTK,CPY,3,3
157005.5199,92071.95481,2753.56,0.001,1.0,0.272,BTK,CPY,3,3
156214.7871,91746.89044,3249.31,0.019,0.74,7.601,SCL,CPY,3,2
156214.4738,91738.09337999999,3047.85,0.001,1.139,7.086,ANH,CPY,3,2
156214.2187,91735.52669,2986.7,0.0,1.46,6.319,HOR,CPY,3,2
